University,ID Year,Year,ID Detailed Occupation,Detailed Occupation,ID Workforce Status,Workforce Status,Total Population,Average Wage,Average Wage Appx MOE,Total Population MOE Appx,Record Count,CIP2,ID CIP2
Yale University,2018,2018,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,4267,215776.4846,74397.62909,1603.724282,215,History,54
Yale University,2017,2017,172011,Aerospace engineers,TRUE,TRUE,303,109632.9307,112771.8419,427.3617152,15,History,54
Yale University,2017,2017,172061,Computer hardware engineers,TRUE,TRUE,214,90218.00467,41542.68087,359.1545072,8,History,54
Yale University,2017,2017,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,4670,201339.9745,67253.41337,1677.745652,232,History,54
Yale University,2016,2016,172011,Aerospace engineers,TRUE,TRUE,328,109269.6098,100687.1875,444.6427083,16,History,54
Yale University,2016,2016,172061,Computer hardware engineers,TRUE,TRUE,229,85380.87773,44124.60577,371.5285107,9,History,54
Yale University,2016,2016,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,4850,185726.0363,60892.76999,1709.771794,236,History,54
Yale University,2015,2015,172011,Aerospace engineers,TRUE,TRUE,291,111444.5498,111675.4353,418.8136204,15,History,54
Yale University,2015,2015,172061,Computer hardware engineers,TRUE,TRUE,220,83666.20455,48632.96049,364.1545614,11,History,54
Yale University,2015,2015,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,4780,174379.9416,57384.14731,1697.388345,235,History,54
Yale University,2014,2014,172011,Aerospace engineers,TRUE,TRUE,314,123002.6242,108469.5848,435.0499092,16,History,54
Yale University,2014,2014,172061,Computer hardware engineers,TRUE,TRUE,121,144305.4132,158166.2513,270.0643452,7,History,54
Yale University,2014,2014,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,5048,161204.0172,53461.27938,1744.320914,243,History,54
Yale University,2020,2020,172011,Aerospace engineers,TRUE,TRUE,147,279638.2653,469324.7613,297.6687273,6,Philosophy and Religious Studies,38
Yale University,2020,2020,172061,Computer hardware engineers,TRUE,TRUE,227,116590.4141,184025.8418,369.9025751,8,Philosophy and Religious Studies,38
Yale University,2020,2020,193033,Clinical and counseling psychologists,TRUE,TRUE,197,63339.92893,49739.45036,344.5938983,11,Philosophy and Religious Studies,38
Yale University,2020,2020,291240,Surgeons,TRUE,TRUE,421,215230.7482,207272.6427,503.7501516,19,Philosophy and Religious Studies,38
Yale University,2020,2020,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,887,199670.7317,167304.703,731.1984618,45,Philosophy and Religious Studies,38
Yale University,2019,2019,172011,Aerospace engineers,TRUE,TRUE,174,234382.0575,403553.9795,323.8538964,8,Philosophy and Religious Studies,38
Yale University,2019,2019,172061,Computer hardware engineers,TRUE,TRUE,188,118507.1915,218906.3048,336.6304568,7,Philosophy and Religious Studies,38
Yale University,2019,2019,193033,Clinical and counseling psychologists,TRUE,TRUE,248,72553.39919,63408.95008,386.6341703,14,Philosophy and Religious Studies,38
Yale University,2019,2019,291240,Surgeons,TRUE,TRUE,449,208397.657,183646.3313,520.2322461,19,Philosophy and Religious Studies,38
Yale University,2019,2019,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,953,210855.2088,178759.9617,757.9137842,45,Philosophy and Religious Studies,38
Yale University,2018,2018,172011,Aerospace engineers,TRUE,TRUE,132,292209.4848,463762.8621,282.0730062,6,Philosophy and Religious Studies,38
Yale University,2018,2018,172061,Computer hardware engineers,TRUE,TRUE,152,87798.40789,86567.57271,302.6887818,5,Philosophy and Religious Studies,38
Yale University,2018,2018,193033,Clinical and counseling psychologists,TRUE,TRUE,271,73881.65314,68680.44682,404.1652769,16,Philosophy and Religious Studies,38
Yale University,2018,2018,291240,Surgeons,TRUE,TRUE,375,172881.7387,190372.5453,475.4335575,17,Philosophy and Religious Studies,38
Yale University,2018,2018,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,1058,178906.2278,154111.9137,798.5755547,47,Philosophy and Religious Studies,38
Yale University,2017,2017,172011,Aerospace engineers,TRUE,TRUE,94,120486.9255,93773.39529,238.0337524,7,Philosophy and Religious Studies,38
Yale University,2017,2017,172061,Computer hardware engineers,TRUE,TRUE,161,86018.75155,79587.03941,311.5210892,5,Philosophy and Religious Studies,38
Yale University,2017,2017,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,1097,178830.0693,151501.4201,813.1607543,47,Philosophy and Religious Studies,38
Yale University,2016,2016,172011,Aerospace engineers,TRUE,TRUE,147,119214.7075,72562.78023,297.6687196,10,Philosophy and Religious Studies,38
Yale University,2016,2016,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,833,214148.9328,194477.828,708.5915593,36,Philosophy and Religious Studies,38
Yale University,2015,2015,172011,Aerospace engineers,TRUE,TRUE,163,106056,53182.75709,313.4500225,11,Philosophy and Religious Studies,38
Yale University,2015,2015,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,844,253958.1339,197646.5428,713.2547282,38,Philosophy and Religious Studies,38
Yale University,2014,2014,172011,Aerospace engineers,TRUE,TRUE,198,105413.6414,44203.56711,345.4673736,10,Philosophy and Religious Studies,38
Yale University,2014,2014,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,799,202325.0864,178115.7985,693.979873,39,Philosophy and Religious Studies,38
