ID Major,Major,ID Year,Year,ID University,University,ID Gender,Gender,Completions,Slug University,Slug CIP6
140501,Bioengineering & Biomedical Engineering,2014,2014,190150,Columbia University in the City of New York,1,Men,63,columbia-university-in-the-city-of-new-york,bioengineering-biomedical-engineering
140701,Chemical Engineering,2019,2019,190150,Columbia University in the City of New York,1,Men,63,columbia-university-in-the-city-of-new-york,chemical-engineering-140701
230101,General English Language & Literature,2020,2020,190150,Columbia University in the City of New York,1,Men,63,columbia-university-in-the-city-of-new-york,general-english-language-literature-230101
231302,Creative Writing,2012,2012,190150,Columbia University in the City of New York,1,Men,63,columbia-university-in-the-city-of-new-york,creative-writing-231302
260101,General Biological Sciences,2017,2017,190150,Columbia University in the City of New York,1,Men,63,columbia-university-in-the-city-of-new-york,general-biological-sciences
270502,Mathematical Statistics & Probability,2013,2013,190150,Columbia University in the City of New York,1,Men,63,columbia-university-in-the-city-of-new-york,mathematical-statistics-probability
380101,Philosophy,2017,2017,190150,Columbia University in the City of New York,1,Men,63,columbia-university-in-the-city-of-new-york,philosophy-380101
420101,General Psychology,2012,2012,190150,Columbia University in the City of New York,1,Men,63,columbia-university-in-the-city-of-new-york,general-psychology-420101
440701,Social Work,2013,2013,190150,Columbia University in the City of New York,1,Men,63,columbia-university-in-the-city-of-new-york,social-work-440701
512201,General Public Health,2020,2020,190150,Columbia University in the City of New York,1,Men,63,columbia-university-in-the-city-of-new-york,general-public-health
521304,Actuarial Science,2015,2015,190150,Columbia University in the City of New York,1,Men,63,columbia-university-in-the-city-of-new-york,actuarial-science
143501,Industrial Engineering,2014,2014,190150,Columbia University in the City of New York,1,Men,62,columbia-university-in-the-city-of-new-york,industrial-engineering-143501
143501,Industrial Engineering,2016,2016,190150,Columbia University in the City of New York,1,Men,62,columbia-university-in-the-city-of-new-york,industrial-engineering-143501
231302,Creative Writing,2015,2015,190150,Columbia University in the City of New York,1,Men,62,columbia-university-in-the-city-of-new-york,creative-writing-231302
270101,General Mathematics,2014,2014,190150,Columbia University in the City of New York,1,Men,62,columbia-university-in-the-city-of-new-york,general-mathematics
459999,Other Social Sciences,2020,2020,190150,Columbia University in the City of New York,1,Men,62,columbia-university-in-the-city-of-new-york,other-social-sciences-459999
512201,General Public Health,2013,2013,190150,Columbia University in the City of New York,1,Men,62,columbia-university-in-the-city-of-new-york,general-public-health
40201,Architecture,2017,2017,190150,Columbia University in the City of New York,1,Men,61,columbia-university-in-the-city-of-new-york,architecture-040201
41001,Real Estate Development,2013,2013,190150,Columbia University in the City of New York,1,Men,61,columbia-university-in-the-city-of-new-york,real-estate-development-041001
140501,Bioengineering & Biomedical Engineering,2019,2019,190150,Columbia University in the City of New York,1,Men,61,columbia-university-in-the-city-of-new-york,bioengineering-biomedical-engineering
143501,Industrial Engineering,2019,2019,190150,Columbia University in the City of New York,1,Men,61,columbia-university-in-the-city-of-new-york,industrial-engineering-143501
143501,Industrial Engineering,2020,2020,190150,Columbia University in the City of New York,1,Men,61,columbia-university-in-the-city-of-new-york,industrial-engineering-143501
260101,General Biological Sciences,2014,2014,190150,Columbia University in the City of New York,1,Men,61,columbia-university-in-the-city-of-new-york,general-biological-sciences
440701,Social Work,2014,2014,190150,Columbia University in the City of New York,1,Men,61,columbia-university-in-the-city-of-new-york,social-work-440701
440701,Social Work,2015,2015,190150,Columbia University in the City of New York,1,Men,61,columbia-university-in-the-city-of-new-york,social-work-440701
231302,Creative Writing,2019,2019,190150,Columbia University in the City of New York,1,Men,60,columbia-university-in-the-city-of-new-york,creative-writing-231302
231302,Creative Writing,2020,2020,190150,Columbia University in the City of New York,1,Men,60,columbia-university-in-the-city-of-new-york,creative-writing-231302
240101,Liberal Arts & Sciences,2012,2012,190150,Columbia University in the City of New York,1,Men,59,columbia-university-in-the-city-of-new-york,liberal-arts-sciences-240101
521206,Information Resources Management,2017,2017,190150,Columbia University in the City of New York,1,Men,59,columbia-university-in-the-city-of-new-york,information-resources-management
260101,General Biological Sciences,2020,2020,190150,Columbia University in the City of New York,1,Men,58,columbia-university-in-the-city-of-new-york,general-biological-sciences
261309,Epidemiology,2018,2018,190150,Columbia University in the City of New York,1,Men,58,columbia-university-in-the-city-of-new-york,epidemiology
270502,Mathematical Statistics & Probability,2012,2012,190150,Columbia University in the City of New York,1,Men,58,columbia-university-in-the-city-of-new-york,mathematical-statistics-probability
380101,Philosophy,2013,2013,190150,Columbia University in the City of New York,1,Men,58,columbia-university-in-the-city-of-new-york,philosophy-380101
380101,Philosophy,2020,2020,190150,Columbia University in the City of New York,1,Men,58,columbia-university-in-the-city-of-new-york,philosophy-380101
400801,General Physics,2016,2016,190150,Columbia University in the City of New York,1,Men,58,columbia-university-in-the-city-of-new-york,general-physics
422799,Other Research & Experimental Psychology,2020,2020,190150,Columbia University in the City of New York,1,Men,58,columbia-university-in-the-city-of-new-york,other-research-experimental-psychology
521304,Actuarial Science,2016,2016,190150,Columbia University in the City of New York,1,Men,58,columbia-university-in-the-city-of-new-york,actuarial-science
270502,Mathematical Statistics & Probability,2019,2019,190150,Columbia University in the City of New York,1,Men,57,columbia-university-in-the-city-of-new-york,mathematical-statistics-probability
303301,Sustainability Studies,2020,2020,190150,Columbia University in the City of New York,1,Men,57,columbia-university-in-the-city-of-new-york,sustainability-studies-303301
400501,General Chemistry,2018,2018,190150,Columbia University in the City of New York,1,Men,57,columbia-university-in-the-city-of-new-york,general-chemistry
440701,Social Work,2016,2016,190150,Columbia University in the City of New York,1,Men,57,columbia-university-in-the-city-of-new-york,social-work-440701
140501,Bioengineering & Biomedical Engineering,2013,2013,190150,Columbia University in the City of New York,1,Men,56,columbia-university-in-the-city-of-new-york,bioengineering-biomedical-engineering
140701,Chemical Engineering,2020,2020,190150,Columbia University in the City of New York,1,Men,56,columbia-university-in-the-city-of-new-york,chemical-engineering-140701
143501,Industrial Engineering,2015,2015,190150,Columbia University in the City of New York,1,Men,56,columbia-university-in-the-city-of-new-york,industrial-engineering-143501
261309,Epidemiology,2016,2016,190150,Columbia University in the City of New York,1,Men,56,columbia-university-in-the-city-of-new-york,epidemiology
440701,Social Work,2017,2017,190150,Columbia University in the City of New York,1,Men,56,columbia-university-in-the-city-of-new-york,social-work-440701
41001,Real Estate Development,2014,2014,190150,Columbia University in the City of New York,1,Men,55,columbia-university-in-the-city-of-new-york,real-estate-development-041001
